recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,history_discount,history_bogo,recency_history,recency_bin_0,recency_bin_1,recency_bin_2,treatment
1,209.56,0,1,Rural,0,Web,Buy One Get One,0,0.0,209.56,209.56,1.0,0.0,0.0,1
1,439.93,1,1,Rural,1,Multichannel,No Offer,0,439.93,439.93,439.93,1.0,0.0,0.0,0
2,678.04,1,1,Urban,1,Phone,No Offer,0,678.04,678.04,1356.08,1.0,0.0,0.0,0
10,51.62,0,1,Surburban,0,Phone,No Offer,0,0.0,51.62,516.1999999999999,0.0,0.0,1.0,0
2,776.24,1,1,Urban,1,Multichannel,No Offer,0,776.24,776.24,1552.48,1.0,0.0,0.0,0
12,29.99,1,0,Surburban,0,Phone,Discount,1,29.99,0.0,359.88,0.0,0.0,1.0,1
3,96.15,1,0,Urban,0,Phone,No Offer,0,96.15,0.0,288.45000000000005,0.0,1.0,0.0,0
8,147.97,1,0,Surburban,0,Web,No Offer,0,147.97,0.0,1183.76,0.0,0.0,1.0,0
1,724.79,0,1,Surburban,1,Web,Buy One Get One,0,0.0,724.79,724.79,1.0,0.0,0.0,1
3,425.0,1,0,Urban,0,Multichannel,Discount,0,425.0,0.0,1275.0,0.0,1.0,0.0,1
5,133.73,1,0,Surburban,0,Web,No Offer,0,133.73,0.0,668.65,0.0,1.0,0.0,0
12,73.7,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,73.7,884.4000000000001,0.0,0.0,1.0,1
3,108.49,0,1,Rural,1,Web,Discount,0,0.0,108.49,325.46999999999997,0.0,1.0,0.0,1
11,29.99,1,0,Surburban,1,Phone,No Offer,0,29.99,0.0,329.89,0.0,0.0,1.0,0
3,60.73,1,0,Urban,0,Web,Discount,0,60.73,0.0,182.19,0.0,1.0,0.0,1
3,265.03,1,0,Urban,0,Phone,Discount,0,265.03,0.0,795.0899999999999,0.0,1.0,0.0,1
2,498.52,0,1,Rural,0,Phone,No Offer,0,0.0,498.52,997.04,1.0,0.0,0.0,0
9,327.7,1,1,Surburban,0,Web,Discount,0,327.7,327.7,2949.2999999999997,0.0,0.0,1.0,1
2,117.41,1,0,Urban,0,Web,Buy One Get One,0,117.41,0.0,234.82,1.0,0.0,0.0,1
8,952.01,0,1,Surburban,1,Web,Discount,0,0.0,952.01,7616.08,0.0,0.0,1.0,1
7,627.1,1,0,Surburban,1,Phone,Discount,0,627.1,0.0,4389.7,0.0,1.0,0.0,1
5,183.63,1,0,Surburban,0,Web,Discount,0,183.63,0.0,918.15,0.0,1.0,0.0,1
8,540.86,0,1,Urban,1,Multichannel,Discount,0,0.0,540.86,4326.88,0.0,0.0,1.0,1
11,29.99,1,0,Urban,0,Phone,No Offer,0,29.99,0.0,329.89,0.0,0.0,1.0,0
7,82.41,0,1,Surburban,1,Phone,Discount,0,0.0,82.41,576.87,0.0,1.0,0.0,1
12,159.86,1,0,Urban,1,Web,Buy One Get One,0,159.86,0.0,1918.3200000000002,0.0,0.0,1.0,1
10,67.16,1,0,Rural,0,Phone,Buy One Get One,0,67.16,0.0,671.5999999999999,0.0,0.0,1.0,1
10,81.2,0,1,Surburban,0,Web,Discount,1,0.0,81.2,812.0,0.0,0.0,1.0,1
2,111.47,0,1,Urban,0,Phone,No Offer,0,0.0,111.47,222.94,1.0,0.0,0.0,0
3,178.59,0,1,Urban,1,Phone,No Offer,0,0.0,178.59,535.77,0.0,1.0,0.0,0
8,117.86,1,0,Urban,0,Phone,Discount,0,117.86,0.0,942.88,0.0,0.0,1.0,1
8,76.35,0,1,Surburban,1,Phone,Discount,0,0.0,76.35,610.8,0.0,0.0,1.0,1
1,564.19,0,1,Surburban,1,Multichannel,Discount,1,0.0,564.19,564.19,1.0,0.0,0.0,1
11,36.91,0,1,Urban,0,Web,No Offer,0,0.0,36.91,406.01,0.0,0.0,1.0,0
3,232.91,0,1,Rural,0,Web,No Offer,1,0.0,232.91,698.73,0.0,1.0,0.0,0
11,334.25,0,1,Urban,0,Phone,Buy One Get One,0,0.0,334.25,3676.75,0.0,0.0,1.0,1
10,668.11,0,1,Surburban,1,Phone,No Offer,1,0.0,668.11,6681.1,0.0,0.0,1.0,0
8,45.44,0,1,Urban,1,Web,Discount,0,0.0,45.44,363.52,0.0,0.0,1.0,1
2,76.53,1,0,Rural,0,Web,Buy One Get One,1,76.53,0.0,153.06,1.0,0.0,0.0,1
5,81.84,1,0,Rural,0,Phone,Discount,0,81.84,0.0,409.20000000000005,0.0,1.0,0.0,1
7,410.87,1,1,Surburban,0,Phone,No Offer,1,410.87,410.87,2876.09,0.0,1.0,0.0,0
4,134.19,0,1,Surburban,1,Phone,No Offer,0,0.0,134.19,536.76,0.0,1.0,0.0,0
2,29.99,1,0,Surburban,0,Web,Discount,1,29.99,0.0,59.98,1.0,0.0,0.0,1
2,366.24,1,1,Surburban,0,Web,Discount,1,366.24,366.24,732.48,1.0,0.0,0.0,1
12,890.77,1,1,Surburban,1,Multichannel,Buy One Get One,1,890.77,890.77,10689.24,0.0,0.0,1.0,1
3,29.99,0,1,Urban,1,Web,Buy One Get One,0,0.0,29.99,89.97,0.0,1.0,0.0,1
1,29.99,0,1,Urban,0,Web,Discount,1,0.0,29.99,29.99,1.0,0.0,0.0,1
4,285.74,0,1,Surburban,0,Web,Buy One Get One,1,0.0,285.74,1142.96,0.0,1.0,0.0,1
4,47.46,0,1,Surburban,0,Web,No Offer,0,0.0,47.46,189.84,0.0,1.0,0.0,0
1,149.53,0,1,Surburban,1,Web,Discount,0,0.0,149.53,149.53,1.0,0.0,0.0,1
2,29.99,0,1,Surburban,0,Phone,Buy One Get One,1,0.0,29.99,59.98,1.0,0.0,0.0,1
1,223.08,0,1,Urban,0,Phone,Discount,0,0.0,223.08,223.08,1.0,0.0,0.0,1
10,261.42,1,0,Surburban,1,Web,Discount,0,261.42,0.0,2614.2000000000003,0.0,0.0,1.0,1
6,64.72,1,0,Surburban,0,Web,No Offer,0,64.72,0.0,388.32,0.0,1.0,0.0,0
1,73.17,1,0,Urban,0,Web,Buy One Get One,0,73.17,0.0,73.17,1.0,0.0,0.0,1
6,245.62,0,1,Surburban,0,Multichannel,Discount,0,0.0,245.62,1473.72,0.0,1.0,0.0,1
10,37.99,0,1,Urban,0,Web,No Offer,0,0.0,37.99,379.90000000000003,0.0,0.0,1.0,0
7,45.14,0,1,Surburban,0,Web,Discount,0,0.0,45.14,315.98,0.0,1.0,0.0,1
3,208.15,0,1,Surburban,0,Multichannel,Discount,0,0.0,208.15,624.45,0.0,1.0,0.0,1
6,181.74,1,0,Surburban,0,Phone,Buy One Get One,1,181.74,0.0,1090.44,0.0,1.0,0.0,1
3,278.48,0,1,Urban,0,Phone,No Offer,0,0.0,278.48,835.44,0.0,1.0,0.0,0
10,29.99,1,0,Surburban,1,Phone,No Offer,0,29.99,0.0,299.9,0.0,0.0,1.0,0
1,161.03,1,0,Urban,1,Phone,No Offer,0,161.03,0.0,161.03,1.0,0.0,0.0,0
1,1029.36,1,1,Urban,1,Multichannel,No Offer,1,1029.36,1029.36,1029.36,1.0,0.0,0.0,0
6,232.34,0,1,Urban,0,Web,Discount,0,0.0,232.34,1394.04,0.0,1.0,0.0,1
3,29.99,0,1,Surburban,1,Phone,Buy One Get One,0,0.0,29.99,89.97,0.0,1.0,0.0,1
11,626.31,1,1,Surburban,1,Phone,Discount,0,626.31,626.31,6889.41,0.0,0.0,1.0,1
3,101.59,0,1,Rural,0,Web,Buy One Get One,0,0.0,101.59,304.77,0.0,1.0,0.0,1
10,65.37,0,1,Surburban,0,Web,No Offer,0,0.0,65.37,653.7,0.0,0.0,1.0,0
5,193.4,0,1,Urban,0,Web,Discount,0,0.0,193.4,967.0,0.0,1.0,0.0,1
10,90.52,0,1,Surburban,0,Web,Discount,0,0.0,90.52,905.1999999999999,0.0,0.0,1.0,1
7,29.99,0,1,Urban,1,Web,Buy One Get One,0,0.0,29.99,209.92999999999998,0.0,1.0,0.0,1
1,367.17,1,0,Surburban,0,Multichannel,Buy One Get One,0,367.17,0.0,367.17,1.0,0.0,0.0,1
1,354.87,1,0,Urban,0,Web,Buy One Get One,0,354.87,0.0,354.87,1.0,0.0,0.0,1
11,49.26,1,0,Urban,1,Web,No Offer,1,49.26,0.0,541.86,0.0,0.0,1.0,0
1,127.41,0,1,Surburban,1,Web,Buy One Get One,0,0.0,127.41,127.41,1.0,0.0,0.0,1
10,492.02,1,0,Surburban,1,Web,Buy One Get One,0,492.02,0.0,4920.2,0.0,0.0,1.0,1
1,96.03,0,1,Rural,1,Phone,Discount,0,0.0,96.03,96.03,1.0,0.0,0.0,1
9,383.89,1,1,Urban,1,Phone,Buy One Get One,0,383.89,383.89,3455.0099999999998,0.0,0.0,1.0,1
10,139.67,1,0,Surburban,1,Web,Buy One Get One,0,139.67,0.0,1396.6999999999998,0.0,0.0,1.0,1
9,186.81,0,1,Surburban,0,Web,Buy One Get One,0,0.0,186.81,1681.29,0.0,0.0,1.0,1
6,254.41,0,1,Urban,1,Multichannel,No Offer,0,0.0,254.41,1526.46,0.0,1.0,0.0,0
7,86.46,0,1,Urban,0,Web,Discount,0,0.0,86.46,605.2199999999999,0.0,1.0,0.0,1
6,106.98,1,0,Urban,0,Web,Buy One Get One,0,106.98,0.0,641.88,0.0,1.0,0.0,1
6,176.42,1,0,Rural,1,Web,Buy One Get One,1,176.42,0.0,1058.52,0.0,1.0,0.0,1
2,252.91,1,0,Urban,0,Web,Discount,0,252.91,0.0,505.82,1.0,0.0,0.0,1
8,104.79,1,0,Urban,1,Web,Buy One Get One,0,104.79,0.0,838.32,0.0,0.0,1.0,1
10,293.55,0,1,Surburban,0,Phone,No Offer,0,0.0,293.55,2935.5,0.0,0.0,1.0,0
4,374.11,0,1,Urban,1,Phone,Discount,0,0.0,374.11,1496.44,0.0,1.0,0.0,1
5,376.49,1,1,Rural,0,Multichannel,Discount,1,376.49,376.49,1882.45,0.0,1.0,0.0,1
8,454.94,0,1,Surburban,0,Web,Buy One Get One,0,0.0,454.94,3639.52,0.0,0.0,1.0,1
9,203.46,1,0,Surburban,1,Phone,Discount,0,203.46,0.0,1831.14,0.0,0.0,1.0,1
3,694.46,0,1,Urban,1,Web,Buy One Get One,0,0.0,694.46,2083.38,0.0,1.0,0.0,1
1,129.06,0,1,Urban,1,Phone,No Offer,1,0.0,129.06,129.06,1.0,0.0,0.0,0
3,569.87,0,1,Surburban,1,Phone,Discount,0,0.0,569.87,1709.6100000000001,0.0,1.0,0.0,1
4,1195.85,0,1,Rural,1,Phone,No Offer,0,0.0,1195.85,4783.4,0.0,1.0,0.0,0
2,29.99,0,1,Surburban,1,Phone,No Offer,0,0.0,29.99,59.98,1.0,0.0,0.0,0
9,140.82,1,0,Urban,0,Phone,Discount,0,140.82,0.0,1267.3799999999999,0.0,0.0,1.0,1
1,387.3,0,1,Rural,1,Phone,Buy One Get One,0,0.0,387.3,387.3,1.0,0.0,0.0,1
7,29.99,0,1,Surburban,1,Web,Buy One Get One,0,0.0,29.99,209.92999999999998,0.0,1.0,0.0,1
5,146.96,0,1,Rural,1,Phone,Discount,1,0.0,146.96,734.8000000000001,0.0,1.0,0.0,1
9,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,29.99,269.90999999999997,0.0,0.0,1.0,1
10,134.13,0,1,Surburban,0,Web,Discount,0,0.0,134.13,1341.3,0.0,0.0,1.0,1
8,122.87,0,1,Urban,1,Phone,Buy One Get One,0,0.0,122.87,982.96,0.0,0.0,1.0,1
5,422.85,0,1,Surburban,0,Multichannel,No Offer,0,0.0,422.85,2114.25,0.0,1.0,0.0,0
2,179.81,1,0,Surburban,1,Web,Buy One Get One,0,179.81,0.0,359.62,1.0,0.0,0.0,1
1,508.26,0,1,Surburban,1,Multichannel,Discount,1,0.0,508.26,508.26,1.0,0.0,0.0,1
2,29.99,0,1,Urban,0,Web,No Offer,0,0.0,29.99,59.98,1.0,0.0,0.0,0
1,29.99,0,1,Surburban,0,Phone,Discount,0,0.0,29.99,29.99,1.0,0.0,0.0,1
10,203.49,1,0,Surburban,1,Phone,Buy One Get One,0,203.49,0.0,2034.9,0.0,0.0,1.0,1
2,107.01,1,0,Surburban,1,Phone,Discount,0,107.01,0.0,214.02,1.0,0.0,0.0,1
6,41.65,0,1,Surburban,1,Phone,No Offer,0,0.0,41.65,249.89999999999998,0.0,1.0,0.0,0
1,134.14,1,0,Surburban,1,Phone,Buy One Get One,1,134.14,0.0,134.14,1.0,0.0,0.0,1
12,348.25,1,0,Rural,0,Multichannel,No Offer,0,348.25,0.0,4179.0,0.0,0.0,1.0,0
10,190.88,1,0,Rural,1,Web,Buy One Get One,0,190.88,0.0,1908.8,0.0,0.0,1.0,1
10,483.76,0,1,Urban,0,Phone,Discount,0,0.0,483.76,4837.6,0.0,0.0,1.0,1
3,176.45,0,1,Urban,0,Phone,Discount,0,0.0,176.45,529.3499999999999,0.0,1.0,0.0,1
3,48.33,0,1,Urban,0,Phone,Buy One Get One,0,0.0,48.33,144.99,0.0,1.0,0.0,1
10,29.99,1,0,Urban,0,Web,No Offer,0,29.99,0.0,299.9,0.0,0.0,1.0,0
10,166.97,1,0,Urban,0,Phone,No Offer,0,166.97,0.0,1669.7,0.0,0.0,1.0,0
1,74.77,1,0,Urban,0,Phone,Discount,0,74.77,0.0,74.77,1.0,0.0,0.0,1
8,115.67,1,0,Surburban,1,Phone,Buy One Get One,0,115.67,0.0,925.36,0.0,0.0,1.0,1
1,199.76,0,1,Surburban,0,Phone,Buy One Get One,0,0.0,199.76,199.76,1.0,0.0,0.0,1
11,199.06,0,1,Urban,0,Web,Buy One Get One,0,0.0,199.06,2189.66,0.0,0.0,1.0,1
2,118.4,1,0,Surburban,0,Web,Discount,1,118.4,0.0,236.8,1.0,0.0,0.0,1
4,519.24,1,0,Rural,1,Multichannel,Buy One Get One,0,519.24,0.0,2076.96,0.0,1.0,0.0,1
10,425.2,1,0,Surburban,0,Multichannel,No Offer,0,425.2,0.0,4252.0,0.0,0.0,1.0,0
1,29.99,0,1,Urban,0,Web,Discount,1,0.0,29.99,29.99,1.0,0.0,0.0,1
2,505.17,1,0,Surburban,1,Web,Discount,0,505.17,0.0,1010.34,1.0,0.0,0.0,1
7,443.58,1,0,Surburban,1,Multichannel,Buy One Get One,0,443.58,0.0,3105.06,0.0,1.0,0.0,1
12,92.85,1,0,Urban,1,Phone,Discount,0,92.85,0.0,1114.1999999999998,0.0,0.0,1.0,1
10,280.53,0,1,Urban,1,Phone,Discount,0,0.0,280.53,2805.2999999999997,0.0,0.0,1.0,1
1,274.31,1,0,Surburban,1,Multichannel,Buy One Get One,0,274.31,0.0,274.31,1.0,0.0,0.0,1
5,250.63,1,0,Surburban,0,Web,Buy One Get One,0,250.63,0.0,1253.15,0.0,1.0,0.0,1
3,37.31,1,0,Surburban,1,Phone,Buy One Get One,0,37.31,0.0,111.93,0.0,1.0,0.0,1
1,29.99,0,1,Rural,1,Phone,Buy One Get One,0,0.0,29.99,29.99,1.0,0.0,0.0,1
3,394.92,0,1,Rural,0,Phone,Buy One Get One,0,0.0,394.92,1184.76,0.0,1.0,0.0,1
3,790.75,0,1,Rural,1,Web,Discount,1,0.0,790.75,2372.25,0.0,1.0,0.0,1
4,47.62,1,0,Surburban,1,Web,Discount,0,47.62,0.0,190.48,0.0,1.0,0.0,1
11,133.32,1,0,Rural,0,Web,No Offer,0,133.32,0.0,1466.52,0.0,0.0,1.0,0
9,145.14,0,1,Surburban,0,Web,No Offer,0,0.0,145.14,1306.2599999999998,0.0,0.0,1.0,0
12,166.75,1,0,Surburban,0,Phone,Buy One Get One,0,166.75,0.0,2001.0,0.0,0.0,1.0,1
9,872.6,1,1,Surburban,1,Multichannel,No Offer,0,872.6,872.6,7853.400000000001,0.0,0.0,1.0,0
9,127.42,0,1,Urban,1,Web,Buy One Get One,0,0.0,127.42,1146.78,0.0,0.0,1.0,1
9,350.46,0,1,Surburban,0,Phone,No Offer,0,0.0,350.46,3154.14,0.0,0.0,1.0,0
1,733.39,1,1,Urban,1,Multichannel,No Offer,0,733.39,733.39,733.39,1.0,0.0,0.0,0
10,295.64,0,1,Urban,1,Phone,No Offer,0,0.0,295.64,2956.3999999999996,0.0,0.0,1.0,0
4,553.91,0,1,Rural,1,Phone,Discount,1,0.0,553.91,2215.64,0.0,1.0,0.0,1
10,353.56,1,0,Urban,1,Web,Discount,0,353.56,0.0,3535.6,0.0,0.0,1.0,1
10,81.64,0,1,Urban,0,Phone,Discount,0,0.0,81.64,816.4,0.0,0.0,1.0,1
11,29.99,0,1,Surburban,1,Web,Buy One Get One,0,0.0,29.99,329.89,0.0,0.0,1.0,1
8,144.84,0,1,Surburban,0,Web,No Offer,1,0.0,144.84,1158.72,0.0,0.0,1.0,0
1,459.3,1,0,Surburban,0,Multichannel,Buy One Get One,0,459.3,0.0,459.3,1.0,0.0,0.0,1
7,220.25,0,1,Urban,0,Web,Buy One Get One,0,0.0,220.25,1541.75,0.0,1.0,0.0,1
11,304.85,1,1,Urban,0,Phone,Buy One Get One,0,304.85,304.85,3353.3500000000004,0.0,0.0,1.0,1
9,29.99,0,1,Surburban,1,Phone,Discount,0,0.0,29.99,269.90999999999997,0.0,0.0,1.0,1
7,32.83,1,0,Urban,0,Phone,Buy One Get One,0,32.83,0.0,229.81,0.0,1.0,0.0,1
7,179.24,0,1,Urban,0,Web,Discount,0,0.0,179.24,1254.68,0.0,1.0,0.0,1
11,29.99,0,1,Urban,1,Web,Buy One Get One,0,0.0,29.99,329.89,0.0,0.0,1.0,1
11,84.81,1,0,Surburban,1,Web,No Offer,0,84.81,0.0,932.9100000000001,0.0,0.0,1.0,0
12,119.73,0,1,Surburban,0,Phone,Discount,0,0.0,119.73,1436.76,0.0,0.0,1.0,1
3,548.66,0,1,Urban,1,Phone,Discount,0,0.0,548.66,1645.98,0.0,1.0,0.0,1
4,861.4,1,0,Surburban,1,Phone,Discount,0,861.4,0.0,3445.6,0.0,1.0,0.0,1
12,273.83,0,1,Rural,1,Multichannel,Buy One Get One,0,0.0,273.83,3285.96,0.0,0.0,1.0,1
10,31.36,0,1,Surburban,0,Web,No Offer,0,0.0,31.36,313.6,0.0,0.0,1.0,0
6,231.91,0,1,Urban,0,Web,Discount,0,0.0,231.91,1391.46,0.0,1.0,0.0,1
9,90.2,0,1,Surburban,1,Web,Discount,0,0.0,90.2,811.8000000000001,0.0,0.0,1.0,1
9,107.28,1,0,Urban,0,Web,Buy One Get One,1,107.28,0.0,965.52,0.0,0.0,1.0,1
10,32.11,0,1,Urban,1,Phone,Discount,0,0.0,32.11,321.1,0.0,0.0,1.0,1
10,29.99,0,1,Surburban,0,Phone,No Offer,0,0.0,29.99,299.9,0.0,0.0,1.0,0
11,106.38,0,1,Urban,1,Phone,No Offer,0,0.0,106.38,1170.1799999999998,0.0,0.0,1.0,0
5,29.99,0,1,Surburban,1,Web,No Offer,0,0.0,29.99,149.95,0.0,1.0,0.0,0
5,88.52,1,0,Urban,0,Phone,Buy One Get One,0,88.52,0.0,442.59999999999997,0.0,1.0,0.0,1
2,286.24,1,0,Rural,0,Multichannel,Buy One Get One,0,286.24,0.0,572.48,1.0,0.0,0.0,1
4,29.99,0,1,Urban,0,Phone,No Offer,0,0.0,29.99,119.96,0.0,1.0,0.0,0
10,115.18,0,1,Surburban,1,Phone,Buy One Get One,0,0.0,115.18,1151.8000000000002,0.0,0.0,1.0,1
7,140.88,1,0,Surburban,0,Web,Buy One Get One,0,140.88,0.0,986.16,0.0,1.0,0.0,1
1,147.46,0,1,Surburban,0,Phone,No Offer,0,0.0,147.46,147.46,1.0,0.0,0.0,0
4,688.81,1,1,Urban,1,Phone,Buy One Get One,0,688.81,688.81,2755.24,0.0,1.0,0.0,1
11,270.65,1,0,Surburban,0,Web,Discount,0,270.65,0.0,2977.1499999999996,0.0,0.0,1.0,1
1,29.99,1,0,Surburban,1,Web,Discount,0,29.99,0.0,29.99,1.0,0.0,0.0,1
9,34.7,1,0,Surburban,1,Web,Discount,1,34.7,0.0,312.3,0.0,0.0,1.0,1
5,31.74,1,0,Surburban,0,Web,Buy One Get One,0,31.74,0.0,158.7,0.0,1.0,0.0,1
6,226.22,1,0,Rural,0,Phone,Discount,0,226.22,0.0,1357.32,0.0,1.0,0.0,1
1,70.21,0,1,Surburban,0,Phone,No Offer,0,0.0,70.21,70.21,1.0,0.0,0.0,0
9,363.29,0,1,Rural,0,Web,Buy One Get One,1,0.0,363.29,3269.61,0.0,0.0,1.0,1
3,62.36,0,1,Surburban,1,Web,No Offer,0,0.0,62.36,187.07999999999998,0.0,1.0,0.0,0
2,669.6,0,1,Urban,1,Multichannel,Discount,0,0.0,669.6,1339.2,1.0,0.0,0.0,1
5,556.53,0,1,Surburban,1,Phone,Discount,0,0.0,556.53,2782.6499999999996,0.0,1.0,0.0,1
4,29.99,1,0,Surburban,0,Web,Buy One Get One,0,29.99,0.0,119.96,0.0,1.0,0.0,1
9,122.59,1,0,Surburban,0,Phone,Buy One Get One,0,122.59,0.0,1103.31,0.0,0.0,1.0,1
4,100.4,1,0,Surburban,0,Phone,Buy One Get One,1,100.4,0.0,401.6,0.0,1.0,0.0,1
2,142.79,1,0,Rural,1,Web,Discount,1,142.79,0.0,285.58,1.0,0.0,0.0,1
7,299.56,1,0,Surburban,0,Web,Buy One Get One,0,299.56,0.0,2096.92,0.0,1.0,0.0,1
4,183.82,1,0,Surburban,0,Phone,Discount,0,183.82,0.0,735.28,0.0,1.0,0.0,1
8,144.18,0,1,Urban,0,Phone,No Offer,0,0.0,144.18,1153.44,0.0,0.0,1.0,0
8,1014.81,0,1,Surburban,1,Phone,Discount,0,0.0,1014.81,8118.48,0.0,0.0,1.0,1
2,65.72,1,0,Surburban,0,Phone,Discount,0,65.72,0.0,131.44,1.0,0.0,0.0,1
10,55.37,1,0,Surburban,0,Phone,Buy One Get One,0,55.37,0.0,553.6999999999999,0.0,0.0,1.0,1
4,640.46,0,1,Surburban,1,Web,Buy One Get One,0,0.0,640.46,2561.84,0.0,1.0,0.0,1
9,501.7,1,0,Urban,1,Web,Discount,0,501.7,0.0,4515.3,0.0,0.0,1.0,1
9,625.06,0,1,Surburban,1,Web,No Offer,0,0.0,625.06,5625.539999999999,0.0,0.0,1.0,0
1,144.01,0,1,Surburban,0,Phone,Discount,0,0.0,144.01,144.01,1.0,0.0,0.0,1
2,465.86,0,1,Urban,1,Web,Buy One Get One,0,0.0,465.86,931.72,1.0,0.0,0.0,1
7,390.14,0,1,Urban,1,Phone,Discount,0,0.0,390.14,2730.98,0.0,1.0,0.0,1
7,325.75,1,0,Urban,0,Web,Discount,0,325.75,0.0,2280.25,0.0,1.0,0.0,1
9,152.62,1,0,Surburban,1,Phone,Discount,0,152.62,0.0,1373.58,0.0,0.0,1.0,1
2,29.99,1,0,Urban,0,Web,Discount,0,29.99,0.0,59.98,1.0,0.0,0.0,1
5,204.65,0,1,Urban,0,Phone,No Offer,0,0.0,204.65,1023.25,0.0,1.0,0.0,0
3,242.03,0,1,Surburban,0,Web,Discount,0,0.0,242.03,726.09,0.0,1.0,0.0,1
3,293.93,0,1,Surburban,0,Multichannel,Discount,0,0.0,293.93,881.79,0.0,1.0,0.0,1
7,174.59,1,0,Surburban,1,Phone,Buy One Get One,0,174.59,0.0,1222.13,0.0,1.0,0.0,1
11,303.91,1,0,Surburban,1,Phone,No Offer,0,303.91,0.0,3343.01,0.0,0.0,1.0,0
9,965.83,0,1,Urban,1,Phone,Buy One Get One,0,0.0,965.83,8692.470000000001,0.0,0.0,1.0,1
5,154.17,0,1,Urban,1,Phone,No Offer,0,0.0,154.17,770.8499999999999,0.0,1.0,0.0,0
9,135.29,0,1,Surburban,1,Web,Discount,0,0.0,135.29,1217.61,0.0,0.0,1.0,1
10,132.58,1,0,Rural,0,Web,Discount,0,132.58,0.0,1325.8000000000002,0.0,0.0,1.0,1
8,492.15,0,1,Urban,0,Web,Buy One Get One,1,0.0,492.15,3937.2,0.0,0.0,1.0,1
9,258.26,1,0,Urban,0,Multichannel,No Offer,0,258.26,0.0,2324.34,0.0,0.0,1.0,0
1,156.16,0,1,Urban,0,Web,Buy One Get One,1,0.0,156.16,156.16,1.0,0.0,0.0,1
12,96.36,0,1,Urban,0,Web,Buy One Get One,1,0.0,96.36,1156.32,0.0,0.0,1.0,1
2,463.93,1,0,Urban,0,Multichannel,Discount,0,463.93,0.0,927.86,1.0,0.0,0.0,1
8,279.03,0,1,Urban,1,Phone,No Offer,0,0.0,279.03,2232.24,0.0,0.0,1.0,0
6,29.99,0,1,Urban,1,Web,No Offer,0,0.0,29.99,179.94,0.0,1.0,0.0,0
2,51.27,0,1,Urban,1,Phone,Discount,0,0.0,51.27,102.54,1.0,0.0,0.0,1
4,104.13,1,0,Surburban,0,Phone,Buy One Get One,0,104.13,0.0,416.52,0.0,1.0,0.0,1
9,97.83,1,0,Rural,1,Phone,No Offer,1,97.83,0.0,880.47,0.0,0.0,1.0,0
3,66.3,0,1,Rural,1,Phone,Discount,0,0.0,66.3,198.89999999999998,0.0,1.0,0.0,1
7,29.99,0,1,Surburban,1,Web,Discount,0,0.0,29.99,209.92999999999998,0.0,1.0,0.0,1
6,613.96,1,0,Surburban,1,Multichannel,Buy One Get One,1,613.96,0.0,3683.76,0.0,1.0,0.0,1
9,549.89,1,0,Surburban,1,Phone,Buy One Get One,0,549.89,0.0,4949.01,0.0,0.0,1.0,1
10,53.76,0,1,Surburban,1,Web,Discount,0,0.0,53.76,537.6,0.0,0.0,1.0,1
1,245.07,1,0,Urban,1,Web,No Offer,0,245.07,0.0,245.07,1.0,0.0,0.0,0
5,296.97,0,1,Urban,0,Phone,Discount,1,0.0,296.97,1484.8500000000001,0.0,1.0,0.0,1
4,96.63,0,1,Surburban,0,Web,Buy One Get One,0,0.0,96.63,386.52,0.0,1.0,0.0,1
1,29.99,0,1,Rural,1,Phone,Discount,0,0.0,29.99,29.99,1.0,0.0,0.0,1
2,249.96,1,1,Urban,0,Multichannel,Buy One Get One,0,249.96,249.96,499.92,1.0,0.0,0.0,1
7,167.05,1,0,Urban,0,Phone,Discount,0,167.05,0.0,1169.3500000000001,0.0,1.0,0.0,1
10,29.99,0,1,Surburban,0,Web,Buy One Get One,0,0.0,29.99,299.9,0.0,0.0,1.0,1
11,129.29,1,0,Surburban,0,Phone,Buy One Get One,0,129.29,0.0,1422.1899999999998,0.0,0.0,1.0,1
1,76.52,0,1,Surburban,1,Phone,Buy One Get One,0,0.0,76.52,76.52,1.0,0.0,0.0,1
8,96.12,1,0,Surburban,1,Web,Buy One Get One,0,96.12,0.0,768.96,0.0,0.0,1.0,1
1,161.37,0,1,Surburban,0,Web,No Offer,0,0.0,161.37,161.37,1.0,0.0,0.0,0
3,244.93,1,0,Rural,0,Phone,Buy One Get One,0,244.93,0.0,734.79,0.0,1.0,0.0,1
2,140.94,0,1,Urban,1,Phone,Discount,1,0.0,140.94,281.88,1.0,0.0,0.0,1
9,29.99,1,0,Surburban,0,Web,Buy One Get One,0,29.99,0.0,269.90999999999997,0.0,0.0,1.0,1
4,29.99,0,1,Urban,0,Phone,No Offer,0,0.0,29.99,119.96,0.0,1.0,0.0,0
10,123.75,0,1,Surburban,1,Web,Buy One Get One,0,0.0,123.75,1237.5,0.0,0.0,1.0,1
6,97.77,1,0,Urban,0,Phone,Buy One Get One,0,97.77,0.0,586.62,0.0,1.0,0.0,1
9,702.49,1,1,Rural,1,Web,No Offer,0,702.49,702.49,6322.41,0.0,0.0,1.0,0
3,193.46,1,0,Urban,1,Phone,No Offer,0,193.46,0.0,580.38,0.0,1.0,0.0,0
10,29.99,1,0,Urban,0,Phone,No Offer,0,29.99,0.0,299.9,0.0,0.0,1.0,0
